name,key,team,pos,g,source,dk_pg,role,pass_att_pg,ypa,comp_rate,pass_td_rate,int_rate,carry_pg,ypc,rush_td_rate,tgt_share,carry_share,cv_tgt,cv_carry,var_src_carry,catch_rate,ypt,rec_td_per_tgt,var_src_tgt
Rico Dowdle,r.dowdle,PIT,RB,17.0,clay_6_10,10.776470588235291,RB,,,,,,13.117647058823529,4.358744394618834,0.02242152466367713,0.070298769771529,0.5022522522522522,0.6158574984197256,0.4187224021465708,,0.725,5.25,0.025,measured
Parker Washington,p.washington,JAX,WR,17.0,clay_6_10,10.758823529411766,WR,,,,,,0.47058823529411764,4.875,0.0,0.19285714285714287,0.0182648401826484,0.48319945394041053,0.4800125171586246,,0.5925925925925926,7.87037037037037,0.046296296296296294,measured
Chuba Hubbard,c.hubbard,CAR,RB,17.0,clay_6_10,10.641176470588237,RB,,,,,,11.647058823529411,4.025252525252525,0.020202020202020204,0.09683426443202979,0.44,0.4380873045526118,0.4726843964324567,,0.7884615384615384,5.8076923076923075,0.019230769230769232,measured
Makai Lemon,m.lemon,PHI,WR,17.0,clay_6_10,10.605882352941178,WR,,,,,,0.0,0.0,0.0,0.1963927855711423,0.0,0.49169138793461103,,,0.6326530612244898,9.010204081632653,0.05102040816326531,archetype
Jakobi Meyers,j.meyers,JAX,WR,17.0,clay_6_10,10.576470588235296,WR,,,,,,0.35294117647058826,5.333333333333333,0.0,0.19285714285714287,0.0136986301369863,0.30875163497604785,0.4800125171586246,,0.6481481481481481,7.092592592592593,0.046296296296296294,measured
Dallas Goedert,d.goedert,PHI,TE,17.0,clay_6_10,10.494117647058824,TE,,,,,,0.0,0.0,0.0,0.18637274549098196,0.0,0.49115535684686984,,,0.7526881720430108,7.78494623655914,0.06451612903225806,measured
Xavier Worthy,x.worthy,KC,WR,17.0,clay_6_10,10.43529411764706,WR,,,,,,0.7058823529411765,6.333333333333333,0.08333333333333333,0.16083916083916083,0.026373626373626374,0.35981429526753833,0.34238414252036903,,0.5978260869565217,8.565217391304348,0.05434782608695652,measured
J.K. Dobbins,j.dobbins,DEN,RB,17.0,clay_6_10,10.394117647058822,RB,,,,,,12.764705882352942,4.663594470046083,0.03225806451612903,0.04070796460176991,0.48764044943820223,0.5092006598142759,0.14079637801054992,,0.7391304347826086,4.565217391304348,0.043478260869565216,measured
Brian Thomas Jr.,b.thomas,JAX,WR,17.0,clay_6_10,10.311764705882354,WR,,,,,,0.23529411764705882,5.75,0.0,0.18214285714285713,0.0091324200913242,0.3506482289256766,0.4800125171586246,,0.5588235294117647,8.431372549019608,0.049019607843137254,measured
Rachaad White,r.white,WAS,RB,17.0,clay_6_10,10.305882352941175,RB,,,,,,7.9411764705882355,4.2,0.037037037037037035,0.1,0.2824267782426778,0.4546273868743436,0.7468225589781281,,0.9038461538461539,5.673076923076923,0.038461538461538464,measured
Travis Kelce,t.kelce,KC,TE,17.0,clay_6_10,10.294117647058824,TE,,,,,,0.0,0.0,0.0,0.18006993006993008,0.0,0.31925871541603973,,,0.7184466019417476,7.475728155339806,0.038834951456310676,measured
Wan'Dale Robinson,w.robinson,TEN,WR,17.0,clay_6_10,10.288235294117646,WR,,,,,,0.23529411764705882,5.5,0.0,0.2078853046594982,0.009280742459396751,0.32801890736829237,0.4800125171586246,,0.6810344827586207,7.043103448275862,0.017241379310344827,measured
Romeo Doubs,r.doubs,NE,WR,17.0,clay_6_10,10.13529411764706,WR,,,,,,0.0,0.0,0.0,0.16923076923076924,0.0,0.4422020603532082,,,0.6818181818181818,8.670454545454545,0.06818181818181818,measured
Kyle Monangai,k.monangai,CHI,RB,17.0,clay_6_10,10.117647058823527,RB,,,,,,11.294117647058824,4.296875,0.03125,0.06818181818181818,0.3870967741935484,0.5755795745645151,0.37602675702583244,,0.7222222222222222,5.972222222222222,0.027777777777777776,measured
Khalil Shakir,k.shakir,BUF,WR,17.0,clay_6_10,10.1,WR,,,,,,0.11764705882352941,6.0,0.0,0.1807465618860511,0.003937007874015748,0.36254582194663765,0.4800125171586246,,0.7608695652173914,8.315217391304348,0.043478260869565216,measured
Mark Andrews,m.andrews,BAL,TE,17.0,clay_6_10,10.076470588235296,TE,,,,,,0.5882352941176471,3.5,0.1,0.17987152034261242,0.0186219739292365,0.30203215154117385,0.3690522275934244,,0.6904761904761905,7.357142857142857,0.08333333333333333,measured
RJ Harvey,r.harvey,DEN,RB,17.0,clay_6_10,10.041176470588235,RB,,,,,,6.235294117647059,4.066037735849057,0.03773584905660377,0.10973451327433628,0.23820224719101124,0.5000656468055343,0.5787020671940374,,0.7903225806451613,5.903225806451613,0.04838709677419355,measured
Kenneth Gainwell,k.gainwell,TB,RB,17.0,clay_6_10,10.03529411764706,RB,,,,,,6.411764705882353,4.431192660550459,0.03669724770642202,0.12144212523719165,0.2309322033898305,0.4305409403886681,0.4261911126894991,,0.8125,5.359375,0.03125,measured
Jake Ferguson,j.ferguson,DAL,TE,17.0,clay_6_10,9.941176470588236,TE,,,,,,0.0,0.0,0.0,0.16580310880829016,0.0,0.4863417491009545,,,0.7604166666666666,6.25,0.0625,measured
Jordan Addison,j.addison,MIN,WR,17.0,clay_6_10,9.905882352941177,WR,,,,,,0.11764705882352941,7.0,0.0,0.1736111111111111,0.0044943820224719105,0.5136966902675849,0.4800125171586246,,0.6,7.7,0.05,measured
Quentin Johnston,q.johnston,LAC,WR,17.0,clay_6_10,9.847058823529412,WR,,,,,,0.11764705882352941,5.5,0.0,0.17045454545454544,0.004395604395604396,0.3558612349568605,0.4800125171586246,,0.5888888888888889,8.588888888888889,0.06666666666666667,measured
Josh Downs,j.downs,IND,WR,17.0,clay_6_10,9.81764705882353,WR,,,,,,0.11764705882352941,5.5,0.0,0.19924098671726756,0.004357298474945534,0.3339648908023865,0.4800125171586246,,0.7238095238095238,6.838095238095238,0.02857142857142857,measured
Jayden Reed,j.reed,GB,WR,17.0,clay_6_10,9.794117647058824,WR,,,,,,0.5294117647058824,7.222222222222222,0.0,0.16760828625235405,0.019189765458422176,0.19336276088291923,0.4369513399340618,,0.7078651685393258,8.202247191011235,0.0449438202247191,measured
Michael Wilson,m.wilson,ARI,WR,17.0,clay_6_10,9.788235294117648,WR,,,,,,0.0,0.0,0.0,0.18696397941680962,0.0,0.49169138793461103,,,0.6146788990825688,7.467889908256881,0.027522935779816515,archetype
Ricky Pearsall,r.pearsall,SF,WR,17.0,clay_6_10,9.75294117647059,WR,,,,,,0.23529411764705882,6.0,0.0,0.16981132075471697,0.008403361344537815,0.4439624195493461,0.4800125171586246,,0.6444444444444445,9.044444444444444,0.044444444444444446,measured
Tucker Kraft,t.kraft,GB,TE,17.0,clay_6_10,9.529411764705882,TE,,,,,,0.11764705882352941,4.0,0.0,0.16760828625235405,0.0042643923240938165,0.5049337760685026,0.4800125171586246,,0.7191011235955056,8.224719101123595,0.0449438202247191,measured
Chris Godwin,c.godwin,TB,WR,17.0,clay_6_10,9.429411764705884,WR,,,,,,0.0,0.0,0.0,0.17267552182163187,0.0,0.4127295813434787,,,0.6593406593406593,7.725274725274725,0.054945054945054944,measured
Kenyon Sadiq,k.sadiq,NYJ,TE,17.0,clay_6_10,9.423529411764704,TE,,,,,,0.0,0.0,0.0,0.1694915254237288,0.0,0.49169138793461103,,,0.7444444444444445,7.688888888888889,0.044444444444444446,archetype
T.J. Hockenson,t.hockenson,MIN,TE,17.0,clay_6_10,9.405882352941177,TE,,,,,,0.0,0.0,0.0,0.1736111111111111,0.0,0.40016065344690205,,,0.78,6.39,0.03,measured
KC Concepcion,k.concepcion,CLE,WR,17.0,clay_6_10,9.394117647058822,WR,,,,,,0.35294117647058826,5.833333333333333,0.0,0.1801470588235294,0.013015184381778741,0.49169138793461103,0.4800125171586246,,0.6224489795918368,7.877551020408164,0.030612244897959183,archetype
Isaiah Likely,i.likely,NYG,TE,17.0,clay_6_10,9.205882352941176,TE,,,,,,0.0,0.0,0.0,0.17063492063492064,0.0,0.36858547054184954,,,0.7441860465116279,7.965116279069767,0.046511627906976744,measured
Tyjae Spears,t.spears,TEN,RB,17.0,clay_6_10,9.08235294117647,RB,,,,,,5.705882352941177,4.237113402061856,0.030927835051546393,0.10931899641577061,0.22505800464037123,0.34763747594473904,0.39882934504665957,,0.819672131147541,5.459016393442623,0.03278688524590164,measured
Blake Corum,b.corum,LAR,RB,17.0,clay_6_10,9.070588235294116,RB,,,,,,9.882352941176471,4.613095238095238,0.041666666666666664,0.03942652329749104,0.36285097192224625,0.4983320693802774,0.3672518301061593,,0.7727272727272727,5.318181818181818,0.045454545454545456,measured
Dalton Kincaid,d.kincaid,BUF,TE,17.0,clay_6_10,8.988235294117647,TE,,,,,,0.0,0.0,0.0,0.16110019646365423,0.0,0.40678131635323067,,,0.7195121951219512,8.512195121951219,0.04878048780487805,measured
Hunter Henry,h.henry,NE,TE,17.0,clay_6_10,8.75294117647059,TE,,,,,,0.0,0.0,0.0,0.15,0.0,0.3890115297398904,,,0.717948717948718,8.051282051282051,0.0641025641025641,measured
Jacory Croskey-Merritt,j.merritt,WAS,RB,17.0,clay_6_10,8.729411764705883,RB,,,,,,11.529411764705882,4.316326530612245,0.03571428571428571,0.028846153846153848,0.4100418410041841,0.41895131886035275,0.3765488896579768,,0.8666666666666667,5.866666666666666,0.0,measured
Jalen Coker,j.coker,CAR,WR,17.0,clay_6_10,8.717647058823529,WR,,,,,,0.0,0.0,0.0,0.16387337057728119,0.0,0.49371798919248655,,,0.6931818181818182,7.863636363636363,0.03409090909090909,measured
Jonathon Brooks,j.brooks,CAR,RB,17.0,clay_6_10,8.664705882352942,RB,,,,,,9.470588235294118,4.204968944099379,0.024844720496894408,0.0670391061452514,0.35777777777777775,0.6597238520126136,0.4800125171586246,,0.7777777777777778,6.0,0.027777777777777776,measured
Calvin Ridley,c.ridley,TEN,WR,17.0,clay_6_10,8.552941176470586,WR,,,,,,0.35294117647058826,5.333333333333333,0.0,0.15770609318996415,0.013921113689095127,0.6688598110382633,0.3170860105564379,,0.5227272727272727,8.204545454545455,0.045454545454545456,measured
Juwan Johnson,j.johnson,NO,TE,17.0,clay_6_10,8.511764705882353,TE,,,,,,0.0,0.0,0.0,0.16058394160583941,0.0,0.30627788762939123,,,0.7159090909090909,7.238636363636363,0.03409090909090909,measured
Brenton Strange,b.strange,JAX,TE,17.0,clay_6_10,8.4,TE,,,,,,0.0,0.0,0.0,0.15178571428571427,0.0,0.31130957758334427,,,0.6941176470588235,7.035294117647059,0.047058823529411764,measured
Rashid Shaheed,r.shaheed,SEA,WR,17.0,clay_6_10,8.25294117647059,WR,,,,,,0.8235294117647058,6.214285714285714,0.07142857142857142,0.13840155945419103,0.029166666666666667,0.5584462590878158,0.258892024907845,,0.6056338028169014,9.098591549295774,0.04225352112676056,measured
Jerry Jeudy,j.jeudy,CLE,WR,17.0,clay_6_10,8.235294117647058,WR,,,,,,0.0,0.0,0.0,0.17095588235294118,0.0,0.38854165207873204,,,0.5483870967741935,7.634408602150538,0.03225806451612903,measured
Jayden Higgins,j.higgins,HOU,WR,17.0,clay_6_10,8.217647058823529,WR,,,,,,0.0,0.0,0.0,0.15970961887477314,0.0,0.6165705421682619,,,0.625,7.579545454545454,0.03409090909090909,measured
Pat Freiermuth,p.freiermuth,PIT,TE,17.0,clay_6_10,8.123529411764705,TE,,,,,,0.0,0.0,0.0,0.14938488576449913,0.0,0.3642414748595432,,,0.7058823529411765,7.070588235294117,0.03529411764705882,measured
Tre Tucker,t.tucker,LV,WR,17.0,clay_6_10,8.082352941176472,WR,,,,,,0.5882352941176471,5.8,0.0,0.1431095406360424,0.022321428571428572,0.39664107118518077,0.43319541533356987,,0.5925925925925926,8.098765432098766,0.037037037037037035,measured
Denzel Boston,d.boston,CLE,WR,17.0,clay_6_10,7.876470588235295,WR,,,,,,0.0,0.0,0.0,0.15257352941176472,0.0,0.49169138793461103,,,0.6265060240963856,7.698795180722891,0.03614457831325301,archetype
Deshaun Watson,d.watson,CLE,QB,17.0,clay_6_10,7.867058823529412,QB,18.352941176470587,6.541666666666667,0.6121794871794872,0.02564102564102564,0.022435897435897436,2.4705882352941178,5.023809523809524,0.023809523809523808,0.0,0.0,,0.4515252096297382,measured,,,,
Dalton Schultz,d.schultz,HOU,TE,17.0,clay_6_10,7.858823529411764,TE,,,,,,0.0,0.0,0.0,0.14882032667876588,0.0,0.37129996336614085,,,0.7317073170731707,6.780487804878049,0.036585365853658534,measured
Jalen McMillan,j.mcmillan,TB,WR,17.0,clay_6_10,7.8,WR,,,,,,0.23529411764705882,6.25,0.0,0.14231499051233396,0.00847457627118644,0.5199349585960671,0.4800125171586246,,0.6266666666666667,7.88,0.05333333333333334,measured
Isiah Pacheco,i.pacheco,DET,RB,17.0,clay_6_10,7.547058823529412,RB,,,,,,8.705882352941176,4.3175675675675675,0.033783783783783786,0.04044117647058824,0.3135593220338983,0.8701154738434095,0.31376285414481386,,0.7727272727272727,5.181818181818182,0.045454545454545456,measured
Jordan Mason,j.mason,MIN,RB,17.0,clay_6_10,7.417647058823529,RB,,,,,,9.529411764705882,4.617283950617284,0.030864197530864196,0.029513888888888888,0.36404494382022473,0.6716732036492089,0.41843705529649766,,0.7647058823529411,4.882352941176471,0.0,measured
Woody Marks,w.marks,HOU,RB,17.0,clay_6_10,7.411764705882353,RB,,,,,,8.411764705882353,4.048951048951049,0.02097902097902098,0.05989110707803993,0.3170731707317073,0.577858770192172,0.4714602644947589,,0.7272727272727273,6.090909090909091,0.030303030303030304,measured
Germie Bernard,g.bernard,PIT,WR,17.0,clay_6_10,7.388235294117647,WR,,,,,,0.11764705882352941,6.0,0.0,0.13884007029876977,0.0045045045045045045,0.49169138793461103,0.4800125171586246,,0.5949367088607594,7.518987341772152,0.0379746835443038,archetype
Gunnar Helm,g.helm,TEN,TE,17.0,clay_6_10,7.382352941176471,TE,,,,,,0.0,0.0,0.0,0.13799283154121864,0.0,0.45507943108996746,,,0.7532467532467533,6.428571428571429,0.03896103896103896,measured
Terrance Ferguson,t.ferguson,LAR,TE,17.0,clay_6_10,7.376470588235295,TE,,,,,,0.0,0.0,0.0,0.12007168458781362,0.0,0.5234357534505868,,,0.6268656716417911,7.970149253731344,0.07462686567164178,measured
Alvin Kamara,a.kamara,NO,RB,17.0,clay_6_10,7.311764705882354,RB,,,,,,7.0588235294117645,4.008333333333334,0.016666666666666666,0.08029197080291971,0.2603036876355748,0.5595886220515028,0.3814557015035708,,0.7954545454545454,5.2727272727272725,0.022727272727272728,measured
Rashod Bateman,r.bateman,BAL,WR,17.0,clay_6_10,7.264705882352941,WR,,,,,,0.0,0.0,0.0,0.139186295503212,0.0,0.562003149227205,,,0.5846153846153846,9.461538461538462,0.06153846153846154,measured
Tua Tagovailoa,t.tagovailoa,ATL,QB,17.0,clay_6_10,7.244705882352942,QB,17.764705882352942,7.182119205298013,0.6754966887417219,0.033112582781456956,0.026490066225165563,0.9411764705882353,2.75,0.0,0.0,0.0,,0.4358485365805876,measured,,,,
Chigoziem Okonkwo,c.okonkwo,WAS,TE,17.0,clay_6_10,7.147058823529412,TE,,,,,,0.0,0.0,0.0,0.13846153846153847,0.0,0.39281959046496856,,,0.75,7.708333333333333,0.027777777777777776,measured
Michael Penix Jr.,m.penix,ATL,QB,17.0,clay_6_10,7.062352941176471,QB,15.588235294117647,7.109433962264151,0.6339622641509434,0.033962264150943396,0.018867924528301886,1.1176470588235294,4.052631578947368,0.05263157894736842,0.0,0.0,,0.6717367672864577,measured,,,,
Oronde Gadsden II,o.gadsden,LAC,TE,17.0,clay_6_10,6.911764705882353,TE,,,,,,0.0,0.0,0.0,0.12121212121212122,0.0,0.457727185692355,,,0.703125,7.578125,0.0625,measured
Jalen Nailor,j.nailor,LV,WR,17.0,clay_6_10,6.823529411764706,WR,,,,,,0.11764705882352941,5.5,0.0,0.12367491166077739,0.004464285714285714,0.5428705158978967,0.4800125171586246,,0.5857142857142857,7.985714285714286,0.04285714285714286,measured
Adonai Mitchell,a.mitchell,NYJ,WR,17.0,clay_6_10,6.735294117647059,WR,,,,,,0.11764705882352941,5.5,0.0,0.12994350282485875,0.00437636761487965,0.72271355886332,0.4800125171586246,,0.5652173913043478,8.173913043478262,0.043478260869565216,measured
Justice Hill,j.hill,BAL,RB,17.0,clay_6_10,6.7176470588235295,RB,,,,,,2.8823529411764706,4.551020408163265,0.02040816326530612,0.10920770877944326,0.09124767225325885,0.3802064552350043,0.7340455473355322,,0.7647058823529411,6.8431372549019605,0.0392156862745098,measured
Greg Dulcich,g.dulcich,MIA,TE,17.0,clay_6_10,6.705882352941177,TE,,,,,,0.0,0.0,0.0,0.13861386138613863,0.0,0.35985653539284784,,,0.6857142857142857,7.714285714285714,0.02857142857142857,measured
A.J. Barner,a.barner,SEA,TE,17.0,clay_6_10,6.705882352941177,TE,,,,,,0.5294117647058824,2.0,0.0,0.1189083820662768,0.01875,0.3793470489933784,0.22278973795314577,,0.7377049180327869,7.081967213114754,0.06557377049180328,measured
Antonio Williams,a.williams,WAS,WR,17.0,clay_6_10,6.670588235294118,WR,,,,,,0.23529411764705882,5.5,0.0,0.11923076923076924,0.008368200836820083,0.49169138793461103,0.4800125171586246,,0.6612903225806451,8.419354838709678,0.04838709677419355,archetype
Jauan Jennings,j.jennings,MIN,WR,17.0,clay_6_10,6.623529411764705,WR,,,,,,0.0,0.0,0.0,0.125,0.0,0.3244667787003263,,,0.6388888888888888,6.75,0.041666666666666664,measured
Travis Hunter,t.hunter,JAX,WR,17.0,clay_6_10,6.511764705882352,WR,,,,,,0.11764705882352941,5.5,0.0,0.12142857142857143,0.0045662100456621,0.49300632803289957,0.4800125171586246,,0.6176470588235294,7.294117647058823,0.04411764705882353,measured
Mike Gesicki,m.gesicki,CIN,TE,17.0,clay_6_10,6.429411764705883,TE,,,,,,0.0,0.0,0.0,0.09595959595959595,0.0,0.4016280936096662,,,0.7017543859649122,6.894736842105263,0.08771929824561403,measured
Cade Otton,c.otton,TB,TE,17.0,clay_6_10,6.352941176470588,TE,,,,,,0.0,0.0,0.0,0.13092979127134724,0.0,0.529991664730206,,,0.6956521739130435,6.956521739130435,0.028985507246376812,measured
Omar Cooper Jr.,o.cooper,NYJ,WR,17.0,clay_6_10,6.294117647058824,WR,,,,,,0.11764705882352941,6.0,0.0,0.10922787193973635,0.00437636761487965,0.49169138793461103,0.4800125171586246,,0.6896551724137931,8.241379310344827,0.05172413793103448,archetype
Tank Dell,t.dell,HOU,WR,17.0,clay_6_10,6.276470588235294,WR,,,,,,0.47058823529411764,5.625,0.0,0.1088929219600726,0.017738359201773836,0.4057210248192711,0.6752640524879332,,0.6333333333333333,7.7,0.05,measured
Chris Bell,c.bell,MIA,WR,17.0,clay_6_10,6.205882352941177,WR,,,,,,0.0,0.0,0.0,0.12871287128712872,0.0,0.49169138793461103,,,0.6153846153846154,8.23076923076923,0.03076923076923077,archetype
Evan Engram,e.engram,DEN,TE,17.0,clay_6_10,6.194117647058825,TE,,,,,,0.0,0.0,0.0,0.12035398230088495,0.0,0.39285760165458344,,,0.6911764705882353,6.8088235294117645,0.029411764705882353,measured
Shedeur Sanders,s.sanders,CLE,QB,17.0,clay_6_10,6.165882352941176,QB,13.647058823529411,6.995689655172414,0.6336206896551724,0.03017241379310345,0.02586206896551724,1.2352941176470589,5.666666666666667,0.047619047619047616,0.0,0.0,,0.48009105941395924,measured,,,,
Malik Washington,m.washington,MIA,WR,17.0,clay_6_10,6.105882352941176,WR,,,,,,0.7647058823529411,5.923076923076923,0.0,0.1188118811881188,0.026859504132231406,0.44810388992230943,0.6811574818809586,,0.6833333333333333,7.183333333333334,0.03333333333333333,measured
Cooper Kupp,c.kupp,SEA,WR,17.0,clay_6_10,6.070588235294117,WR,,,,,,0.0,0.0,0.0,0.1111111111111111,0.0,0.4321661645900746,,,0.6666666666666666,8.280701754385966,0.05263157894736842,measured
Jack Bech,j.bech,LV,WR,17.0,clay_6_10,5.958823529411766,WR,,,,,,0.0,0.0,0.0,0.11484098939929328,0.0,0.6419801958314031,,,0.6307692307692307,7.430769230769231,0.03076923076923077,measured
Samaje Perine,s.perine,CIN,RB,17.0,clay_6_10,5.952941176470588,RB,,,,,,6.0,4.3431372549019605,0.029411764705882353,0.03872053872053872,0.23665893271461716,0.5126455247138895,0.501275106931949,,0.8260869565217391,6.043478260869565,0.043478260869565216,measured
